Wall,Space,Space,Space,Space,Space,Space,Space,Space,Space,Space,Space,Space,Space,Space,Space,Space,Space,Wall,Wall,Space,Exit(MazeEntry),Space,Space,Space,Exit(Maze),Space,Wall,Wall,Wall,Wall,Wall,Space,Wall,Wall,Wall,Exit(MazeEntry),Wall,Wall,Wall
Wall,Space,Wall,Exit(MazeEntry),Wall,Space,Wall,Exit(MazeEntry),Wall,Space,Wall,Space,Wall,Space,Wall,Exit(MazeEntry),Wall,Wall,Wall,Wall,Space,Wall,Exit(MazeEntry),Wall,Wall,Wall,Space,Wall,Wall,Wall,Wall,Wall,Space,Wall,Wall,Wall,Space,Wall,Wall,Wall
Wall,Space,Exit(MazeEntry),Space,Space,Space,Exit(Maze),Space,Space,Space,Wall,Space,Wall,Space,Space,Space,Space,Space,Exit(Maze),Exit(Maze),Space,Exit(MazeEntry),Space,Space,Space,Space,Space,Space,Space,Space,Space,Space,Space,Wall,Wall,Wall,Space,Wall,Wall,Wall
Wall,Space,Wall,Exit(MazeEntry),Wall,Wall,Wall,Space,Wall,Wall,Wall,Space,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Space,Wall,Space,Wall,Space,Wall,Exit(MazeEntry),Wall,Wall,Wall,Wall,Wall,Space,Wall,Wall,Wall
Wall,Space,Wall,Exit(Maze),Wall,Space,Space,Space,Space,Space,Exit(MazeEntry),Wall,Wall,Exit(MazeEntry),Space,Space,Space,Space,Space,Space,Space,Space,Space,Space,Space,Wall,Space,Wall,Space,Space,Space,Space,Space,Space,Space,Space,Space,Wall,Wall,Wall
Wall,Space,Space,Space,Wall,Space,Wall,Space,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Space,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Space,Wall,Exit(Maze),Wall,Space,Wall,Exit(Maze),Wall,Wall,Wall,Wall,Wall,Exit(Maze),Wall
Wall,Space,Wall,Space,Wall,Exit(Maze),Wall,Space,Space,Space,Space,Space,Space,Space,Space,Space,Space,Space,Space,Space,Space,Space,Wall,Wall,Wall,Wall,Space,Wall,Space,Space,Space,Wall,Space,Space,Space,Wall,Wall,Wall,Space,Wall
Wall,Space,Wall,Space,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Space,Wall,Exit(MazeEntry),Wall,Wall,Wall,Wall,Wall,Wall,Space,Wall,Wall,Wall,Wall,Space,Wall,Space,Wall,Space,Wall,Space,Wall,Exit(Maze),Wall,Wall,Wall,Space,Wall
Wall,Exit(MazeEntry),Wall,Exit(MazeEntry),Wall,Exit(Maze),Space,Space,Space,Space,Space,Space,Space,Space,Space,Space,Space,Space,Wall,Wall,Wall,Space,Wall,Wall,Wall,Wall,Space,Exit(MazeEntry),Space,Exit(MazeEntry),Space,Exit(MazeEntry),Space,Space,Space,Space,Space,Space,Space,Exit(MazeEntry)
Wall,Wall,Wall,Wall,Wall,Wall,Space,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Space,Wall,Wall,Space,Wall,Wall,Wall,Space,Wall,Wall,Wall,Wall,Space,Wall,Space,Wall,Space,Wall,Space,Wall,Wall,Wall,Wall,Wall,Space,Wall
Wall,Exit(Maze),Space,Space,Space,Space,Space,Space,Space,Space,Space,Space,Wall,Wall,Space,Wall,Wall,Space,Wall,Wall,Wall,Space,Wall,Wall,Wall,Wall,Space,Wall,Space,Wall,Space,Space,Space,Wall,Wall,Wall,Wall,Wall,Space,Wall
Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Space,Wall,Wall,Wall,Wall,Wall,Exit(MazeEntry),Exit(MazeEntry),Space,Space,Space,Wall,Wall,Wall,Wall,Exit(MazeEntry),Exit(Maze),Space,Wall,Exit(Maze),Wall,Exit(Maze),Wall,Wall,Wall,Wall,Exit(Maze),Space,Wall
Wall,Wall,Wall,Wall,Space,Space,Space,Space,Space,Space,Space,Space,Space,Space,Space,Space,Space,Space,Wall,Wall,Wall,Wall,Exit(Maze),Wall,Wall,Exit(MazeEntry),Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Exit(MazeEntry),Wall,Wall
Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Space,Wall,Exit(MazeEntry),Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Space,Space,Space,Space,Space,Space,Space,Space,Space,Space,Space,Wall,Wall,Wall,Wall,Space,Wall,Wall
Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Space,Wall,Space,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Exit(MazeEntry),Wall,Space,Wall,Exit(MazeEntry),Wall,Wall,Space,Wall,Wall,Exit(MazeEntry),Wall,Space,Wall,Wall
Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Space,Wall,Space,Wall,Wall,Wall,Space,Space,Space,Space,Space,Space,Space,Space,Space,Space,Space,Space,Space,Exit(MazeEntry),Wall,Space,Wall,Exit(MazeEntry),Space,Exit(MazeEntry),Space,Wall,Wall
Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Space,Space,Space,Wall,Wall,Wall,Space,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Exit(Maze),Wall,Space,Wall,Wall,Space,Wall,Wall,Space,Wall,Space,Wall,Wall
Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Space,Wall,Space,Wall,Wall,Wall,Space,Wall,Wall,Wall,Wall,Wall,Exit(Maze),Wall,Exit(Maze),Wall,Space,Space,Space,Wall,Wall,Space,Wall,Wall,Space,Space,Space,Wall,Wall
Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Space,Exit(MazeEntry),Space,Space,Space,Space,Space,Space,Space,Space,Wall,Wall,Space,Space,Space,Wall,Space,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Exit(Maze),Wall,Space,Wall,Wall
Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Space,Wall,Wall,Exit(MazeEntry),Wall,Wall,Space,Wall,Wall,Space,Wall,Wall,Exit(Maze),Wall,Space,Exit(MazeEntry),Space,Space,Space,Exit(Maze),Exit(Maze),Space,Space,Wall,Space,Space,Space,Exit(MazeEntry),Wall
Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Space,Space,Space,Space,Exit(MazeEntry),Wall,Space,Wall,Exit(MazeEntry),Space,Space,Space,Space,Wall,Space,Wall,Exit(MazeEntry),Wall,Wall,Wall,Wall,Wall,Space,Wall,Space,Wall,Space,Wall,Wall
Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Space,Wall,Wall,Space,Wall,Wall,Space,Wall,Wall,Wall,Wall,Space,Wall,Space,Exit(MazeEntry),Space,Space,Space,Space,Space,Space,Space,Wall,Space,Wall,Wall
Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Space,Wall,Wall,Space,Wall,Wall,Space,Space,Space,Space,Space,Space,Space,Space,Wall,Space,Wall,Wall,Wall,Space,Wall,Wall,Wall,Space,Wall,Wall
Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Space,Wall,Wall,Space,Wall,Wall,Exit(Maze),Wall,Wall,Exit(MazeEntry),Wall,Space,Wall,Wall,Wall,Space,Wall,Wall,Wall,Space,Space,Exit(Maze),Wall,Space,Wall,Wall
Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Space,Wall,Wall,Space,Wall,Wall,Space,Space,Space,Space,Space,Space,Space,Space,Space,Space,Wall,Wall,Wall,Wall,Wall,Exit(Maze),Wall,Space,Wall,Wall
Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Space,Wall,Wall,Space,Wall,Wall,Wall,Wall,Wall,Exit(MazeEntry),Wall,Space,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Space,Space,Space,Wall,Wall
Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Space,Space,Wall,Space,Exit(MazeEntry),Space,Space,Space,Space,Space,Space,Space,Space,Space,Space,Space,Space,Space,Space,Space,Exit(MazeEntry),Exit(Maze),Wall,Exit(Maze),Wall,Wall
Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Exit(Maze),Wall,Space,Wall,Exit(MazeEntry),Wall,Wall,Wall,Space,Wall,Space,Wall,Space,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall
Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Space,Space,Space,Exit(MazeEntry),Space,Space,Space,Space,Space,Exit(MazeEntry),Space,Wall,Space,Space,Space,Space,Space,Exit(Maze),Wall,Wall,Wall,Wall,Wall,Wall,Wall
Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Exit(Maze),Wall,Exit(Maze),Wall,Exit(MazeEntry),Wall,Wall,Wall,Exit(MazeEntry),Wall,Exit(Maze),Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall
